2017-11-07 11:23:20	{"temperature":90}	
2017-11-07 11:23:20	{"temperature":85}	
2017-11-07 11:23:20	{"temperature":56}	
2017-11-07 11:31:40	{"temperature":63}	
2017-11-07 11:31:40	{"temperature":34}	
2017-11-07 11:31:40	{"temperature":16}	
2017-11-07 11:40:00	{"temperature":51}	
2017-11-07 11:40:00	{"temperature":9}	
2017-11-07 11:40:00	{"temperature":7}	
2017-11-07 11:48:20	{"temperature":92}	
2017-11-07 11:48:20	{"temperature":17}	
2017-11-07 11:48:20	{"temperature":35}	
2017-11-07 11:56:40	{"temperature":100}	
2017-11-07 11:56:40	{"temperature":22}	
2017-11-07 11:56:40	{"temperature":88}	
2017-11-07 12:05:00	{"temperature":55}	
2017-11-07 12:05:00	{"temperature":16}	
2017-11-07 12:05:00	{"temperature":73}	
2017-11-07 12:13:20	{"temperature":26}	
2017-11-07 12:13:20	{"temperature":88}	
2017-11-07 12:13:20	{"temperature":14}	
2017-11-07 12:21:40	{"temperature":4}	
2017-11-07 12:21:40	{"temperature":12}	
2017-11-07 12:21:40	{"temperature":40}	
2017-11-07 12:30:00	{"temperature":3}	
2017-11-07 12:30:00	{"temperature":50}	
2017-11-07 12:30:00	{"temperature":80}	
2017-11-07 12:38:20	{"temperature":69}	
2017-11-07 12:38:20	{"temperature":32}	
2017-11-07 12:38:20	{"temperature":57}	
2017-11-07 12:46:40	{"temperature":66}	
2017-11-07 12:46:40	{"temperature":78}	
2017-11-07 12:46:40	{"temperature":61}	
2017-11-07 12:55:00	{"temperature":69}	
2017-11-07 12:55:00	{"temperature":82}	
2017-11-07 12:55:00	{"temperature":94}	
2017-11-07 13:03:20	{"temperature":50}	
2017-11-07 13:03:20	{"temperature":3}	
2017-11-07 13:03:20	{"temperature":60}	
2017-11-07 13:11:40	{"temperature":98}	
2017-11-07 13:11:40	{"temperature":25}	
2017-11-07 13:11:40	{"temperature":92}	
2017-11-07 13:20:00	{"temperature":96}	
2017-11-07 13:20:00	{"temperature":5}	
2017-11-07 13:20:00	{"temperature":55}	
2017-11-07 13:28:20	{"temperature":30}	
2017-11-07 13:28:20	{"temperature":75}	
2017-11-07 13:28:20	{"temperature":19}	
2017-11-07 13:36:40	{"temperature":31}	
2017-11-07 13:36:40	{"temperature":89}	
2017-11-07 13:36:40	{"temperature":54}	
2017-11-07 13:45:00	{"temperature":74}	
2017-11-07 13:45:00	{"temperature":99}	
2017-11-07 13:45:00	{"temperature":8}	
2017-11-07 13:53:20	{"temperature":50}	
2017-11-07 13:53:20	{"temperature":59}	
2017-11-07 13:53:20	{"temperature":14}	
2017-11-07 14:01:40	{"temperature":75}	
2017-11-07 14:01:40	{"temperature":71}	
2017-11-07 14:01:40	{"temperature":41}	
2017-11-07 14:10:00	{"temperature":85}	
2017-11-07 14:10:00	{"temperature":95}	
2017-11-07 14:10:00	{"temperature":44}	
2017-11-07 14:18:20	{"temperature":79}	
2017-11-07 14:18:20	{"temperature":88}	
2017-11-07 14:18:20	{"temperature":38}	
2017-11-07 14:26:40	{"temperature":61}	
2017-11-07 14:26:40	{"temperature":67}	
2017-11-07 14:26:40	{"temperature":88}	
2017-11-07 14:35:00	{"temperature":37}	
2017-11-07 14:35:00	{"temperature":20}	
2017-11-07 14:35:00	{"temperature":58}	
2017-11-07 14:43:20	{"temperature":70}	
2017-11-07 14:43:20	{"temperature":66}	
2017-11-07 14:43:20	{"temperature":81}	
2017-11-07 14:51:40	{"temperature":63}	
2017-11-07 14:51:40	{"temperature":24}	
2017-11-07 14:51:40	{"temperature":55}	
2017-11-07 15:00:00	{"temperature":89}	
2017-11-07 15:00:00	{"temperature":32}	
2017-11-07 15:00:00	{"temperature":49}	
2017-11-07 15:08:20	{"temperature":71}	
2017-11-07 15:08:20	{"temperature":68}	
2017-11-07 15:08:20	{"temperature":19}	
2017-11-07 15:16:40	{"temperature":30}	
2017-11-07 15:16:40	{"temperature":18}	
2017-11-07 15:16:40	{"temperature":91}	
2017-11-07 15:25:00	{"temperature":74}	
2017-11-07 15:25:00	{"temperature":41}	
2017-11-07 15:25:00	{"temperature":58}	
2017-11-07 15:33:20	{"temperature":44}	
2017-11-07 15:33:20	{"temperature":90}	
2017-11-07 15:33:20	{"temperature":39}	
2017-11-07 15:41:40	{"temperature":82}	
2017-11-07 15:41:40	{"temperature":7}	
2017-11-07 15:41:40	{"temperature":33}	
2017-11-07 15:50:00	{"temperature":7}	
2017-11-07 15:50:00	{"temperature":69}	
2017-11-07 15:50:00	{"temperature":10}	
2017-11-07 15:58:20	{"temperature":88}	
2017-11-07 15:58:20	{"temperature":14}	
2017-11-07 15:58:20	{"temperature":99}	
2017-11-07 16:06:40	{"temperature":42}	
2017-11-07 16:06:40	{"temperature":94}	
2017-11-07 16:06:40	{"temperature":47}	
2017-11-07 16:15:00	{"temperature":41}	
2017-11-07 16:15:00	{"temperature":62}	
2017-11-07 16:15:00	{"temperature":46}	
2017-11-07 16:23:20	{"temperature":47}	
2017-11-07 16:23:20	{"temperature":62}	
2017-11-07 16:23:20	{"temperature":70}	
2017-11-07 16:31:40	{"temperature":76}	
2017-11-07 16:31:40	{"temperature":42}	
2017-11-07 16:31:40	{"temperature":56}	
2017-11-07 16:40:00	{"temperature":64}	
2017-11-07 16:40:00	{"temperature":95}	
2017-11-07 16:40:00	{"temperature":79}	
2017-11-07 16:48:20	{"temperature":31}	
2017-11-07 16:48:20	{"temperature":98}	
2017-11-07 16:48:20	{"temperature":78}	
2017-11-07 16:56:40	{"temperature":89}	
2017-11-07 16:56:40	{"temperature":25}	
2017-11-07 16:56:40	{"temperature":48}	
2017-11-07 17:05:00	{"temperature":24}	
2017-11-07 17:05:00	{"temperature":34}	
2017-11-07 17:05:00	{"temperature":73}	
2017-11-07 17:13:20	{"temperature":28}	
2017-11-07 17:13:20	{"temperature":96}	
2017-11-07 17:13:20	{"temperature":43}	
2017-11-07 17:21:40	{"temperature":47}	
2017-11-07 17:21:40	{"temperature":65}	
2017-11-07 17:21:40	{"temperature":27}	
2017-11-07 17:30:00	{"temperature":5}	
2017-11-07 17:30:00	{"temperature":46}	
2017-11-07 17:30:00	{"temperature":41}	
2017-11-07 17:38:20	{"temperature":84}	
2017-11-07 17:38:20	{"temperature":21}	
2017-11-07 17:38:20	{"temperature":65}	
2017-11-07 17:46:40	{"temperature":81}	
2017-11-07 17:46:40	{"temperature":75}	
2017-11-07 17:46:40	{"temperature":81}	
2017-11-07 17:55:00	{"temperature":38}	
2017-11-07 17:55:00	{"temperature":39}	
2017-11-07 17:55:00	{"temperature":88}	
2017-11-07 18:03:20	{"temperature":35}	
2017-11-07 18:03:20	{"temperature":67}	
2017-11-07 18:03:20	{"temperature":4}	
2017-11-07 18:11:40	{"temperature":32}	
2017-11-07 18:11:40	{"temperature":81}	
2017-11-07 18:11:40	{"temperature":4}	
